codigoInterno	Nom Reducido	idItem	idTipoIVA	idCategoria	IDSubRubro	Codigo_de_Envase_asociado	Porc_de_Impuesto_Interno	precio_final	FechaUltimoPrecio	descrip reducida	Eliminacion_de_item	Tipo de Unidad	Unidad	Dias_de_Vencimiento	Tamanio de Letra	FechaUltimoPrecio	Codigo_Adicional	Permite_Modif_Descripcion	Precio adicional de venta con IVA	Codigo de Plantilla de Etiqueta	Codigo de IVA Diferencial	UltimoPrecio	Precio_de_Oferta_Etiquetas	IDProducto	Codigo_de_envase_asociado_ERP	Monto_de_Impuesto_Interno	idTipoIVA	Aplica_Percepcion_5329	Costo _el_articulo	idProveedor	IDRubro	idMarca	Fecha Inicio	Fecha Fin
9304	HEPATRIET gel tópico x 60 g	0	1	0	0	0	0	50759,33	16/12/2024	HEPATRIET gel tópico x 60 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	36782,123	 	1057900012	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9305	DEPOCORT 0.6 mg comp.x 30	0	1	0	0	0	0	7726,88	14/12/2024	DEPOCORT 0.6 mg comp.x 30	N	1	1	5	0	14/12/2024	*	N	0	-1	0	5599,188	 	1067900047	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9306	BIO EYES LAGRIMAS sol.oft.x 10 ml	0	1	0	0	0	0	10290	17/12/2024	BIO EYES LAGRIMAS sol.oft.x 10 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	7456,522	 	1071000017	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9307	CIFLOXIN sol.oft.x 5 ml	0	1	0	0	0	0	7970	17/12/2024	CIFLOXIN sol.oft.x 5 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	5775,362	 	1071000021	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9308	ACETA 250 mg comp.x 20	0	1	0	0	0	0	13090	17/12/2024	ACETA 250 mg comp.x 20	N	1	1	5	0	17/12/2024	*	N	0	-1	0	9485,507	 	1071000025	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9309	POLEX susp.oft.estéril x 5 ml	0	1	0	0	0	0	9555	16/12/2024	POLEX susp.oft.estéril x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6923,913	 	1071400011	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9310	COOL GEL gel oft.x 10 g	0	1	0	0	0	0	16000	16/12/2024	COOL GEL gel oft.x 10 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11594,203	 	1071400012	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9311	POLEX ung.oft.estéril x 3.5 g	0	1	0	0	0	0	13295	16/12/2024	POLEX ung.oft.estéril x 3.5 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9634,058	 	1071400014	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9312	FLOMOX sol.oft.x 5 ml	0	1	0	0	0	0	30430	16/12/2024	FLOMOX sol.oft.x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	22050,725	 	1071400015	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9313	UNIFRESH LAGRIMA ARTIFICIAL fco.x 15 ml	0	1	0	0	0	0	7800	16/12/2024	UNIFRESH LAGRIMA ARTIFICIAL fco.x 15 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5652,174	 	1071400016	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9314	UNIFRESH LUBRICANTE env.x 15 ml	0	1	0	0	0	0	7800	16/12/2024	UNIFRESH LUBRICANTE env.x 15 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5652,174	 	1071400017	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9315	MUXIN sol.oft. x 5 ml	0	1	0	0	0	0	21860	16/12/2024	MUXIN sol.oft. x 5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	15840,58	 	1071400018	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9316	TRACLEER 62.5 mg comp.x 56	0	1	0	0	0	0	6930001,49	13/12/2024	TRACLEER 62.5 mg comp.x 56	N	1	1	5	0	13/12/2024	*	N	0	-1	0	5021740,21	 	1074200004	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9317	TRACLEER 125 mg comp.x 56	0	1	0	0	0	0	7060766,66	13/12/2024	TRACLEER 125 mg comp.x 56	N	1	1	5	0	13/12/2024	*	N	0	-1	0	5116497,58	 	1074200005	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9318	OPSUMIT 10 mg comp.rec.x 30	0	1	0	0	0	0	8771976,49	13/12/2024	OPSUMIT 10 mg comp.rec.x 30	N	1	1	5	0	13/12/2024	*	N	0	-1	0	6356504,703	 	1074200020	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9319	ZAVESCA 100 mg comp.x 90	0	1	0	0	0	0	24324802,62	13/12/2024	ZAVESCA 100 mg comp.x 90	N	1	1	5	0	13/12/2024	*	N	0	-1	0	17626668,57	 	1074200021	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9320	BIOSOL GOTAS sol.oft.estéril x 10 ml	0	1	0	0	0	0	13790	17/12/2024	BIOSOL GOTAS sol.oft.estéril x 10 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	9992,754	 	1075400000	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9321	DEXACORT C gts.oft.x 10 ml	0	1	0	0	0	0	10920	17/12/2024	DEXACORT C gts.oft.x 10 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	7913,043	 	1075400001	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9322	BIOSOL GEL gel oft.x 5 g	0	1	0	0	0	0	14010	17/12/2024	BIOSOL GEL gel oft.x 5 g	N	1	1	5	0	17/12/2024	*	N	0	-1	0	10152,174	 	1075400002	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9323	ACILAC OMEGA 3-6 cr.x 200 g	0	1	0	0	0	0	27690	16/12/2024	ACILAC OMEGA 3-6 cr.x 200 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	20065,217	 	1075400003	 	-1	1	N	-1	0	1	1078	1/12/2024	31/12/2024
9324	OVITA 20 mg caps.bl.x 30	0	1	0	0	0	0	27540	17/12/2024	OVITA 20 mg caps.bl.x 30	N	1	1	5	0	17/12/2024	*	N	0	-1	0	19956,522	 	1075400004	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9325	OCUREL LC sol.oft.esteril x 7.5 ml	0	1	0	0	0	0	9680	17/12/2024	OCUREL LC sol.oft.esteril x 7.5 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	7014,493	 	1075400005	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9326	BIOSOL LC gts.oft.estéril x 7.5 ml	0	1	0	0	0	0	18860	17/12/2024	BIOSOL LC gts.oft.estéril x 7.5 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	13666,667	 	1075400006	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9327	TREAPLOS GOTAS gts.oft.x 7.5 ml	0	1	0	0	0	0	15190	17/12/2024	TREAPLOS GOTAS gts.oft.x 7.5 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	11007,246	 	1075400008	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9328	ZEPIKEN 0.2% sol.oft.x 5 ml	0	1	0	0	0	0	23600	17/12/2024	ZEPIKEN 0.2% sol.oft.x 5 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	17101,449	 	1075400009	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9329	PREDNIPLOS susp.oft.est.x 5 ml	0	1	0	0	0	0	12000	17/12/2024	PREDNIPLOS susp.oft.est.x 5 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	8695,652	 	1075400010	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9330	TIMOPLOS LC sol.oft.estér.x 7.5 ml	0	1	0	0	0	0	17960	17/12/2024	TIMOPLOS LC sol.oft.estér.x 7.5 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	13014,493	 	1075400011	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9331	ERITROPLOS ung.oft.x 3.5 g	0	1	0	0	0	0	13790	17/12/2024	ERITROPLOS ung.oft.x 3.5 g	N	1	1	5	0	17/12/2024	*	N	0	-1	0	9992,754	 	1075400012	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9332	AZITROPLOS sol.oft.x 5 ml	0	1	0	0	0	0	13100	17/12/2024	AZITROPLOS sol.oft.x 5 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	9492,754	 	1075400015	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9333	TRAVOPLOS sol.oft.x 5 ml	0	1	0	0	0	0	31540	17/12/2024	TRAVOPLOS sol.oft.x 5 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	22855,072	 	1075400016	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9334	NACLOR 0.9% sol. oft. x 10 ml	0	1	0	0	0	0	9880	17/12/2024	NACLOR 0.9% sol. oft. x 10 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	7159,42	 	1075400017	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9335	NACLOR 5% sol. oft. x 10 ml	0	1	0	0	0	0	15630	17/12/2024	NACLOR 5% sol. oft. x 10 ml	N	1	1	5	0	17/12/2024	*	N	0	-1	0	11326,087	 	1075400018	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9336	MAXIVENT 160/4.5mcg aer.inh.x120d	0	1	0	0	0	0	75740	16/12/2024	MAXIVENT 160/4.5mcg aer.inh.x120d	N	1	1	5	0	16/12/2024	*	N	0	-1	0	54884,058	 	1079100000	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9337	MAXAIR aer.x 200 dosis	0	1	0	0	0	0	39890	16/12/2024	MAXAIR aer.x 200 dosis	N	1	1	5	0	16/12/2024	*	N	0	-1	0	28905,797	 	1079100001	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9338	VETALONE 250/25 mcg aer.ds.x 120	0	1	0	0	0	0	66810	16/12/2024	VETALONE 250/25 mcg aer.ds.x 120	N	1	1	5	0	16/12/2024	*	N	0	-1	0	48413,043	 	1079100002	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9339	MOXIBASE 400 mg comp.rec.x 10	0	1	0	0	0	0	40600	16/12/2024	MOXIBASE 400 mg comp.rec.x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	29420,29	 	1079100003	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9340	AEROVENT 200mcg aer.bronq.x120ds.	0	1	0	0	0	0	7700	16/12/2024	AEROVENT 200mcg aer.bronq.x120ds.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5579,71	 	1080500000	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9341	INFLUVAC TETRA jga.prell. x 1 x 0.5 ml	0	1	0	0	0	0	47598,43	16/12/2024	INFLUVAC TETRA jga.prell. x 1 x 0.5 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	34491,616	 	1082900005	 	-1	1	N	-1	0	1	624	1/12/2024	31/12/2024
9342	RIVACRIST 15 mg comp.rec.x 30	0	1	0	0	0	0	94027,68	16/12/2024	RIVACRIST 15 mg comp.rec.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	68136	 	1082900007	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9343	RIVACRIST 20 mg comp.rec.x 30	0	1	0	0	0	0	98815,95	16/12/2024	RIVACRIST 20 mg comp.rec.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	71605,761	 	1082900008	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9344	LUVOX 100 mg comp.ran.x 60	0	1	0	0	0	0	94591,13	16/12/2024	LUVOX 100 mg comp.ran.x 60	N	1	1	5	0	16/12/2024	*	N	0	-1	0	68544,297	 	1082900009	 	-1	1	N	-1	0	1	628	1/12/2024	31/12/2024
9345	EPKINLY 5 mg/ml sol. iny.x 1	0	1	0	0	0	0	851304	13/12/2024	EPKINLY 5 mg/ml sol. iny.x 1	N	1	1	5	0	13/12/2024	*	N	0	-1	0	616886,957	 	1083100019	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9346	EPKINLY 60 mg/ml sol. iny.x 1	0	1	0	0	0	0	10215652	13/12/2024	EPKINLY 60 mg/ml sol. iny.x 1	N	1	1	5	0	13/12/2024	*	N	0	-1	0	7402646,377	 	1083100020	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9347	VELETRI 0.5 mg f.a.x 1	0	1	0	0	0	0	598200,99	13/12/2024	VELETRI 0.5 mg f.a.x 1	N	1	1	5	0	13/12/2024	*	N	0	-1	0	433478,978	 	1084400000	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9348	VELETRI 1.5 mg f.a.x 1	0	1	0	0	0	0	1555393,73	13/12/2024	VELETRI 1.5 mg f.a.x 1	N	1	1	5	0	13/12/2024	*	N	0	-1	0	1127096,906	 	1084400001	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9349	ADYNOVATE 1000 BAXJECT III vial x1+agua p/iny+disp.	0	1	0	0	0	0	3655290,05	16/12/2024	ADYNOVATE 1000 BAXJECT III vial x1+agua p/iny+disp.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	2648760,906	 	1086300002	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9350	ADYNOVATE 1500 BAXJECT III vial x1+agua p/iny+disp.	0	1	0	0	0	0	5482935,08	16/12/2024	ADYNOVATE 1500 BAXJECT III vial x1+agua p/iny+disp.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	3973141,362	 	1086300003	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9351	ADYNOVATE 3000 BAXJECT III vial x1+agua p/iny+disp.	0	1	0	0	0	0	10965870,97	16/12/2024	ADYNOVATE 3000 BAXJECT III vial x1+agua p/iny+disp.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	7946283,312	 	1086300006	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9352	ADYNOVATE 500 BAXJECT III vial x1+agua p/iny+disp.	0	1	0	0	0	0	1827644,75	16/12/2024	ADYNOVATE 500 BAXJECT III vial x1+agua p/iny+disp.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	1324380,254	 	1086300007	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9353	HYQVIA 10G IgG f.a.x100ml+f.a.x5ml	0	1	0	0	0	0	4702086	16/12/2024	HYQVIA 10G IgG f.a.x100ml+f.a.x5ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	3407308,696	 	1086300010	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9354	HYQVIA 20G IgG f.a.x200ml+f.a.x10ml	0	1	0	0	0	0	9404172	16/12/2024	HYQVIA 20G IgG f.a.x200ml+f.a.x10ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6814617,391	 	1086300011	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9355	HYQVIA 30G IgG f.a.x300ml+f.a.x15ml	0	1	0	0	0	0	14106258	16/12/2024	HYQVIA 30G IgG f.a.x300ml+f.a.x15ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10221926,09	 	1086300012	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9356	HYQVIA 5G IgG f.a.x50ml+f.a.x2.5ml	0	1	0	0	0	0	2351043	16/12/2024	HYQVIA 5G IgG f.a.x50ml+f.a.x2.5ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	1703654,348	 	1086300013	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9357	RIXUBIS 1000 IU BAXJECT II f.a. x 1+f.a.solv.+disp.	0	1	0	0	0	0	2954247,31	16/12/2024	RIXUBIS 1000 IU BAXJECT II f.a. x 1+f.a.solv.+disp.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	2140758,92	 	1086300014	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9358	RIXUBIS 500 IU BAXJECT II f.a. x 1+f.a.solv.+disp.	0	1	0	0	0	0	1477123,74	16/12/2024	RIXUBIS 500 IU BAXJECT II f.a. x 1+f.a.solv.+disp.	N	1	1	5	0	16/12/2024	*	N	0	-1	0	1070379,522	 	1086300015	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9359	CONVUPIDIOL Sol. oral x 35 ml	0	1	0	0	0	0	427487,95	16/12/2024	CONVUPIDIOL Sol. oral x 35 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	309773,877	 	1088800000	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9360	CONVUPIDIOL Sol. oral x 70 ml	0	1	0	0	0	0	747247,12	16/12/2024	CONVUPIDIOL Sol. oral x 70 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	541483,42	 	1088800001	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9361	ENTYVIO SC 108mg/0.68ml j.prell.x 2	0	1	0	0	0	0	2743990,27	16/12/2024	ENTYVIO SC 108mg/0.68ml j.prell.x 2	N	1	1	5	0	16/12/2024	*	N	0	-1	0	1988398,746	 	1089800000	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9362	TAKHZYRO 300 mg jga.prell. x 2 ml	0	1	0	0	0	0	28951824,6	16/12/2024	TAKHZYRO 300 mg jga.prell. x 2 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	20979583,04	 	1089800001	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9363	TAKHZYRO 150 mg jga.prell. x 1 ml	0	1	0	0	0	0	28951824,6	16/12/2024	TAKHZYRO 150 mg jga.prell. x 1 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	20979583,04	 	1089800002	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9364	PANZYGA 10 g f.a.x 1 x 100 ml	0	1	0	0	0	0	11316349,95	13/12/2024	PANZYGA 10 g f.a.x 1 x 100 ml	N	1	1	5	0	13/12/2024	*	N	0	-1	0	8200253,587	 	1091000000	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9365	OCTANINE 500 UI liof.f.a.x 1	0	1	0	0	0	0	1587134,24	13/12/2024	OCTANINE 500 UI liof.f.a.x 1	N	1	1	5	0	13/12/2024	*	N	0	-1	0	1150097,275	 	1091000001	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9366	FIBRYGA 1 g f.a. x 1	0	1	0	0	0	0	1545876,68	13/12/2024	FIBRYGA 1 g f.a. x 1	N	1	1	5	0	13/12/2024	*	N	0	-1	0	1120200,493	 	1091000002	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9367	ALUNBRIG 180 mg comp.rec.x 28	0	1	0	0	0	0	12879448,66	16/12/2024	ALUNBRIG 180 mg comp.rec.x 28	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9332933,812	 	2003904202	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9368	ALUNBRIG 30 mg comp.rec.x 28	0	1	0	0	0	0	3219860,25	16/12/2024	ALUNBRIG 30 mg comp.rec.x 28	N	1	1	5	0	16/12/2024	*	N	0	-1	0	2333232,065	 	2003904203	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9369	ALUNBRIG 90 mg comp.rec.x 28	0	1	0	0	0	0	9659585,86	16/12/2024	ALUNBRIG 90 mg comp.rec.x 28	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6999699,899	 	2003904204	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9370	ALUNBRIG TRAT.INICIAL 90mg-180mg comp.rec.7+21	0	1	0	0	0	0	12879448,66	16/12/2024	ALUNBRIG TRAT.INICIAL 90mg-180mg comp.rec.7+21	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9332933,812	 	2003904205	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9371	LIVTENCITY 200 mg comp.rec.x 56	0	3	0	0	0	0	19263556,72	16/12/2024	LIVTENCITY 200 mg comp.rec.x 56	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13959099,07	 	2003904206	 	-1	3	N	-1	0	1	0	1/12/2024	31/12/2024
9372	MUELITA MORDILLO mordillo refigerante x 1	0	3	0	0	0	0	8715,67	16/12/2024	MUELITA MORDILLO mordillo refigerante x 1	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6315,703	 	2004300001	 	-1	3	N	-1	0	2	0	1/12/2024	31/12/2024
9373	OILSOR shamp. x 100 ml	0	1	0	0	0	0	12590	16/12/2024	OILSOR shamp. x 100 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9123,188	 	2004600005	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9374	FOTOSOL ULTRA 50+ cr.x 50 g	0	3	0	0	0	0	13570	16/12/2024	FOTOSOL ULTRA 50+ cr.x 50 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9833,333	 	2004600007	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9375	FOTOSOL ULTRA 50+ SPRAY spray continuo x 150 ml	0	3	0	0	0	0	23790	16/12/2024	FOTOSOL ULTRA 50+ SPRAY spray continuo x 150 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	17239,13	 	2004600008	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9376	FOTOSOL ULTRA CASSARA cr.x 30 g	0	3	0	0	0	0	8590	16/12/2024	FOTOSOL ULTRA CASSARA cr.x 30 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6224,638	 	2004600009	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9377	FOTOSOL ULTRA CASSARA emuls.x 100 g	0	3	0	0	0	0	15070	16/12/2024	FOTOSOL ULTRA CASSARA emuls.x 100 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10920,29	 	2004600010	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9378	AEROMED CASSARA espaciador p/aerosol x 1	0	3	0	0	0	0	13750	16/12/2024	AEROMED CASSARA espaciador p/aerosol x 1	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9963,768	 	2004600011	 	-1	3	N	-1	0	2	0	1/12/2024	31/12/2024
9379	BIOCASS PROTEC caps.x 30	0	3	0	0	0	0	27530	16/12/2024	BIOCASS PROTEC caps.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	19949,275	 	2004600012	 	-1	3	N	-1	0	1	0	1/12/2024	31/12/2024
9380	POLIMIX pvo. sob. x 16 x 1 g	0	3	0	0	0	0	22910	16/12/2024	POLIMIX pvo. sob. x 16 x 1 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	16601,449	 	2004600013	 	-1	3	N	-1	0	1	0	1/12/2024	31/12/2024
9381	NIACIDER comp.rec.x 30	0	3	0	0	0	0	26320	16/12/2024	NIACIDER comp.rec.x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	19072,464	 	2004600014	 	-1	3	N	-1	0	1	0	1/12/2024	31/12/2024
9382	ATOPIX 50 prot.solar mineral x 15g	0	3	0	0	0	0	8750	16/12/2024	ATOPIX 50 prot.solar mineral x 15g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6340,58	 	2004600015	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9383	ATOPIX 50 prot.solar mineral x100g	0	3	0	0	0	0	23150	16/12/2024	ATOPIX 50 prot.solar mineral x100g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	16775,362	 	2004600016	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9384	BIOZINC D comp. p/disolver x 10	0	3	0	0	0	0	4760	16/12/2024	BIOZINC D comp. p/disolver x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	3449,275	 	2004600017	 	-1	3	N	-1	0	1	0	1/12/2024	31/12/2024
9385	BIOZINC D comp. p/disolver x 30	0	3	0	0	0	0	11840	16/12/2024	BIOZINC D comp. p/disolver x 30	N	1	1	5	0	16/12/2024	*	N	0	-1	0	8579,71	 	2004600018	 	-1	3	N	-1	0	1	0	1/12/2024	31/12/2024
9386	BIOCASS PROTEC caps.x 10	0	3	0	0	0	0	9640	16/12/2024	BIOCASS PROTEC caps.x 10	N	1	1	5	0	16/12/2024	*	N	0	-1	0	6985,507	 	2004600021	 	-1	3	N	-1	0	1	0	1/12/2024	31/12/2024
9387	ALFABASE cr.x 75 g	0	3	0	0	0	0	15280	16/12/2024	ALFABASE cr.x 75 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	11072,464	 	2004602601	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9388	ALFABASE emuls.x 150 g	0	3	0	0	0	0	20100	16/12/2024	ALFABASE emuls.x 150 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	14565,217	 	2004602602	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9389	ALFABASE 8 cr.x 60 g	0	3	0	0	0	0	17130	16/12/2024	ALFABASE 8 cr.x 60 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	12413,043	 	2004602701	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9390	LACTIDERM emuls.x 50 g	0	3	0	0	0	0	5900	16/12/2024	LACTIDERM emuls.x 50 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	4275,362	 	2004605401	 	-1	3	N	-1	0	1	0	1/12/2024	31/12/2024
9391	FEMIGEL gel x 100 ml	0	3	0	0	0	0	18424,49	16/12/2024	FEMIGEL gel x 100 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13351,08	 	2005600002	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9392	FEMIGEL gel x 40 ml	0	3	0	0	0	0	8161,73	16/12/2024	FEMIGEL gel x 40 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	5914,297	 	2005600003	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9393	PITYRUM shamp.x 120 ml	0	3	0	0	0	0	19140	16/12/2024	PITYRUM shamp.x 120 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	13869,565	 	2006100101	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9394	DAYFLEX C restaurador cap.x 100 g	0	3	0	0	0	0	13250	16/12/2024	DAYFLEX C restaurador cap.x 100 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	9601,449	 	2006100403	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9395	ECNAGEL loc.x 120 ml	0	3	0	0	0	0	13940	16/12/2024	ECNAGEL loc.x 120 ml	N	1	1	5	0	16/12/2024	*	N	0	-1	0	10101,449	 	2006100701	 	-1	3	N	-1	0	3	0	1/12/2024	31/12/2024
9396	MACODERM pasta dérm.x 60 g	0	1	0	0	0	0	12160	16/12/2024	MACODERM pasta dérm.x 60 g	N	1	1	5	0	16/12/2024	*	N	0	-1	0	8811,594	 	2006100901	 	-1	1	N	-1	0	1	0	1/12/2024	31/12/2024
9397	DENTILAC MENTA pomo x 20 g	0	3	0	0	0	0	3904,02	13/12/2024	DENTILAC MENTA pomo x 20 g	N	1	1	5	0	13/12/2024	*	N	0	-1	0	2829	 	2015700002	 	-1	3	N	-1	0	3	509	1/12/2024	31/12/2024
